Player,Pos,Id,label,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%
Lance Pitlick,D,pitlila01,0,577,33.0,55.0,1.6666666666666667,2.6666666666666665,4.333333333333333,-4.0,32.666666666666664,1.0666666666666667,1.6666666666666667,0.0,0.0,0.3333333333333333,2.6666666666666665,0.0,0.0,21.666666666666668,7.466666666666666
Peter Popovic,D,popovpe01,0,583,31.5,57.0,1.0,5.5,6.5,-6.5,39.0,1.15,1.0,0.0,0.0,0.0,5.0,0.5,0.0,28.5,3.5999999999999996
Brooks Orpik,D,orpikbr01,0,584,22.5,42.5,0.5,4.5,5.0,-20.5,64.5,-0.4,0.5,0.0,0.0,0.0,2.5,0.5,1.5,29.0,0.9
Tom Poti,D,potito01,1,585,24.0,74.0,8.8,24.0,32.8,-2.6,54.8,5.779999999999999,5.2,3.4,0.2,2.4,12.2,11.0,0.8,133.4,6.4
Nolan Pratt,D,prattno01,0,587,26.0,56.2,1.2,3.2,4.4,-3.8,51.6,1.44,1.2,0.0,0.0,0.4,3.0,0.0,0.2,36.8,3.1399999999999997
Chris Pronger*,D,prongch01,1,592,27.0,58.6,8.8,34.0,42.8,18.6,77.0,9.080000000000002,4.0,4.6,0.2,1.8,14.6,17.8,1.6,146.2,6.659999999999999
Dale Purinton,D,purinda01,0,596,25.0,36.2,0.8,3.2,4.0,-0.6,115.6,0.6799999999999999,0.8,0.0,0.0,0.0,3.2,0.0,0.0,21.2,1.8399999999999999
Jamie Pushor,D,pushoja01,0,597,28.0,60.6,1.2,5.4,6.6,-7.8,61.8,1.7,1.0,0.0,0.2,0.0,5.0,0.0,0.4,43.0,2.06
Deron Quint,D,quintde01,0,598,25.0,57.6,5.8,11.6,17.4,-17.2,20.8,2.58,3.8,2.0,0.0,0.4,5.8,5.8,0.0,113.6,5.38
Stephane Quintal,D,quintst01,0,599,33.0,72.4,3.4,10.4,13.8,-4.0,75.2,3.1,3.2,0.2,0.0,0.4,9.2,1.0,0.2,91.0,4.0600000000000005
Karel Rachunek,D,rachuka01,0,600,22.0,51.6,2.4,17.8,20.2,11.0,29.8,4.1,0.8,1.6,0.0,0.6,10.2,7.2,0.4,73.0,2.9400000000000004
Brian Rafalski,D,rafalbr01,1,601,28.0,75.4,6.0,35.4,41.4,19.2,22.0,8.36,3.4,2.6,0.0,1.4,21.4,13.8,0.2,140.6,4.42
Marcus Ragnarsson,D,ragnama01,1,602,30.0,67.8,4.2,12.4,16.6,7.6,49.2,4.4,3.0,1.2,0.0,1.0,8.0,3.4,1.0,72.6,5.76
Karel Pilar,D,pilarka01,0,602,25.0,30.0,2.0,8.0,10.0,-0.6666666666666666,14.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,5.0,3.0,0.0,42.666666666666664,6.466666666666666
Ales Pisa,D,pisaal01,0,605,25.5,26.5,0.5,1.5,2.0,6.0,13.0,1.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,20.0,1.35
Mike Rathje,D,rathjmi01,1,605,27.0,72.2,3.2,15.2,18.4,5.4,44.2,4.46,1.6,1.4,0.2,0.2,9.0,5.4,0.8,88.6,3.9800000000000004
Steve Poapst,D,poapsst01,0,608,33.5,55.0,1.75,5.75,7.5,1.75,29.5,2.25,1.75,0.0,0.0,0.25,5.0,0.25,0.5,44.75,4.3
Wade Redden,D,reddewa01,1,609,24.0,79.0,11.2,29.8,41.0,17.4,56.2,8.66,5.6,5.4,0.2,1.8,15.8,13.8,0.2,161.4,6.88
Joe Reekie,D,reekijo01,0,610,35.0,62.666666666666664,1.3333333333333333,7.333333333333333,8.666666666666666,10.0,65.33333333333333,2.9000000000000004,1.3333333333333333,0.0,0.0,0.3333333333333333,7.0,0.3333333333333333,0.0,41.333333333333336,3.1666666666666665
Robyn Regehr,D,regehro01,0,611,21.0,72.6,2.4,8.4,10.8,-5.6,74.0,2.88,1.6,0.8,0.0,0.2,5.4,2.4,0.6,84.6,3.12
Todd Reirden,D,reirdto01,0,614,29.75,41.5,2.25,8.0,10.25,-3.25,40.25,1.825,1.75,0.5,0.0,0.25,5.75,2.0,0.25,57.25,3.025
Brian Pothier,D,pothibr01,0,614,24.5,26.25,1.75,4.0,5.75,0.5,13.5,1.25,1.25,0.5,0.0,0.75,3.25,0.75,0.0,41.5,5.3
Joni Pitkänen,D,pitkajo01,1,618,20.0,71.0,8.0,19.0,27.0,15.0,44.0,6.2,3.0,5.0,0.0,2.0,7.0,12.0,0.0,133.0,6.0
Luke Richardson,D,richalu01,0,619,32.0,74.8,1.2,7.4,8.6,5.6,98.8,3.2399999999999998,1.0,0.0,0.2,0.4,6.6,0.0,0.8,56.0,2.2199999999999998
Jamie Rivers,D,riverja01,0,623,26.0,47.4,2.0,5.2,7.2,2.4,44.0,1.7,1.6,0.4,0.0,0.2,3.8,1.4,0.0,44.0,4.7
Craig Rivet,D,rivetcr01,0,624,27.0,66.2,4.6,11.2,15.8,0.8,71.4,3.8200000000000003,3.6,1.0,0.0,0.8,9.2,1.8,0.2,79.4,5.540000000000001
Bert Robertsson,D,roberbe01,0,626,25.5,27.0,0.0,2.0,2.0,-2.0,19.0,0.35000000000000003,0.0,0.0,0.0,0.0,1.5,0.0,0.5,15.5,0.0
Stephane Robidas,D,robidst01,0,627,24.0,51.4,2.6,6.6,9.2,-1.2,20.8,2.3,1.8,0.6,0.2,0.4,5.4,1.2,0.0,51.0,5.125
Tom Preissing,D,preisto01,0,633,25.0,69.0,2.0,17.0,19.0,8.0,12.0,4.3,0.0,2.0,0.0,1.0,9.0,8.0,0.0,89.0,2.2
Bob Rouse,D,rousebo01,0,638,35.0,26.0,0.0,1.0,1.0,-3.0,19.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0
Michal Rozsíval,D,rozsimi01,0,640,22.5,59.25,4.5,11.75,16.25,0.75,40.25,3.375,3.0,1.5,0.0,1.25,9.0,2.75,0.0,60.0,7.025
Ruslan Salei,D,saleiru01,0,646,27.0,69.2,3.6,7.2,10.8,-4.0,89.8,3.4,3.2,0.2,0.2,0.6,6.6,0.6,0.0,104.6,3.4
Sami Salo,D,salosa01,1,647,27.0,57.4,5.6,15.6,21.2,6.6,11.6,4.38,2.6,2.8,0.2,1.2,8.0,6.6,1.0,107.4,5.14
Ulf Samuelsson,D,samueul01,0,649,35.0,49.0,1.0,2.0,3.0,8.0,58.0,2.2,1.0,0.0,0.0,1.0,2.0,0.0,0.0,17.0,5.9
Cory Sarich,D,saricco01,0,653,23.0,73.6,1.8,10.0,11.8,-6.6,88.0,2.46,1.6,0.0,0.2,0.8,8.6,0.2,1.2,72.4,2.2
Mathieu Schneider,D,schnema01,1,662,32.0,72.8,12.6,28.8,41.4,4.2,66.2,7.8,6.4,5.8,0.4,1.6,11.8,16.6,0.4,179.6,7.06
Todd Rohloff,D,rohloto01,0,663,29.0,37.5,0.0,3.0,3.0,-9.5,20.0,0.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,20.5,0.0
Darryl Shannon,D,shannda01,0,668,31.5,41.5,3.0,11.0,14.0,-15.5,46.5,1.65,2.5,0.5,0.0,0.5,6.5,4.5,0.0,59.0,2.7
Kirill Safronov,D,safroki01,0,675,20.5,17.5,1.0,1.0,2.0,-7.5,8.0,-0.1,1.0,0.0,0.0,0.0,0.5,0.5,0.0,11.5,4.75
Todd Simpson,D,simpsto01,0,677,28.0,63.0,2.0,6.8,8.8,4.2,145.4,2.48,2.0,0.0,0.0,0.2,6.8,0.0,0.0,51.0,3.9
Bryce Salvador,D,salvabr01,0,677,25.5,70.25,3.0,7.0,10.0,0.5,72.25,2.8,2.5,0.5,0.0,1.0,6.75,0.25,0.0,57.5,6.125
Martin Skoula,D,skoulma01,1,679,22.0,80.8,5.8,18.6,24.4,5.2,40.0,5.2,3.2,2.6,0.0,0.6,12.0,6.4,0.2,90.2,6.2
Karlis Skrastins,D,skraska01,0,680,27.0,77.4,3.6,9.6,13.2,-6.2,31.2,3.4799999999999995,3.0,0.2,0.4,1.0,8.0,1.0,0.6,77.8,4.9
Jiri Slegr,D,slegrji01,1,683,29.75,61.75,7.0,18.0,25.0,0.25,68.0,4.225,5.5,1.0,0.5,1.25,12.0,5.75,0.25,113.5,5.925
Allan Rourke,D,rourkal01,0,684,23.0,25.0,1.0,2.0,3.0,4.0,22.0,1.2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,4.2
Richard Smehlik,D,smehlri01,0,685,31.5,58.75,2.5,9.5,12.0,1.25,23.0,3.05,2.5,0.0,0.0,0.5,8.25,0.75,0.5,52.0,5.1
D.J. Smith,D,smithdj01,0,687,23.5,18.5,0.5,0.0,0.5,0.5,30.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,7.15
Kurt Sauer,D,sauerku01,0,687,22.5,74.5,1.0,3.5,4.5,-17.0,62.5,1.1,1.0,0.0,0.0,0.0,3.0,0.0,0.5,47.0,2.15
Jason Smith,D,smithja01,1,689,28.0,74.4,4.8,11.8,16.6,12.4,89.0,4.74,4.0,0.2,0.6,0.8,11.0,0.4,0.4,99.6,5.040000000000001
Steve Smith,D,smithst05,0,690,36.5,16.5,0.0,3.0,3.0,-7.5,29.5,0.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.5,0.0
Nick Schultz,D,schulni01,0,695,20.0,68.66666666666667,4.333333333333333,7.666666666666667,12.0,7.666666666666667,17.666666666666668,4.366666666666666,3.6666666666666665,0.6666666666666666,0.0,0.6666666666666666,5.666666666666667,1.6666666666666667,0.3333333333333333,63.0,7.033333333333334
Brent Sopel,D,sopelbr01,1,695,25.0,59.4,6.2,18.6,24.8,6.0,25.0,4.7,3.6,2.6,0.0,1.6,10.8,7.6,0.2,104.8,8.42
Lubomir Sekeras,D,sekerlu01,1,696,33.5,53.25,4.5,13.25,17.75,-6.75,30.5,3.525,2.25,2.25,0.0,1.0,7.5,5.25,0.5,59.0,17.425
Sheldon Souray,D,sourash01,1,697,24.75,55.0,6.0,10.25,16.25,-2.75,93.75,3.5250000000000004,4.0,1.75,0.25,1.25,6.0,3.75,0.5,114.5,4.775
Jaroslav Spacek,D,spaceja01,1,698,27.0,71.4,7.2,22.2,29.4,-6.0,49.8,5.3,3.8,3.0,0.4,1.4,10.8,10.4,1.0,116.8,6.2
Steve Staios,D,staiost01,1,700,28.0,65.6,5.4,12.8,18.2,2.4,98.6,3.72,3.6,1.2,0.6,0.4,8.4,3.6,0.8,114.8,4.8
Dennis Seidenberg,D,seidede01,0,703,21.5,31.5,2.0,4.5,6.5,2.0,11.0,1.75,1.5,0.5,0.0,0.0,3.5,1.0,0.0,68.5,1.65
Scott Stevens*,D,stevesc01,1,705,37.0,72.0,5.0,16.8,21.8,21.2,56.2,6.32,4.0,0.8,0.2,1.4,13.4,2.0,1.4,121.2,4.0
Alexei Semenov,D,semenal01,0,707,21.5,46.0,1.5,4.5,6.0,0.5,45.0,1.45,1.0,0.5,0.0,0.0,4.5,0.0,0.0,34.5,4.3
Jason Strudwick,D,strudja01,0,712,26.0,53.8,1.4,3.4,4.8,-2.6,76.8,1.0,1.4,0.0,0.0,0.2,3.4,0.0,0.0,20.6,7.88
Brad Stuart,D,stuarbr02,1,713,22.0,70.8,6.8,21.4,28.2,5.8,41.4,5.66,3.6,3.0,0.2,1.6,11.8,8.8,0.8,108.0,6.26
Radoslav Suchy,D,suchyra01,0,716,25.0,74.4,2.4,10.2,12.6,6.2,14.8,3.3,1.6,0.8,0.0,0.4,8.2,1.6,0.4,49.6,3.7599999999999993
Gary Suter,D,suterga01,1,721,36.0,75.33333333333333,7.333333333333333,26.333333333333332,33.666666666666664,9.333333333333334,64.33333333333333,6.6000000000000005,4.0,3.0,0.3333333333333333,0.6666666666666666,7.333333333333333,17.333333333333332,1.6666666666666667,168.66666666666666,4.4
Andy Sutton,D,suttoan01,0,723,26.0,54.0,3.4,8.8,12.2,-5.6,100.0,2.2399999999999998,0.8,2.2,0.4,0.2,6.2,2.6,0.0,60.2,5.08
Ken Sutton,D,suttoke01,0,724,31.0,26.666666666666668,0.3333333333333333,3.6666666666666665,4.0,2.0,15.666666666666666,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,3.0,0.6666666666666666,0.0,22.333333333333332,0.9666666666666667
Robert Svehla,D,svehlro01,1,726,32.5,82.0,7.25,30.5,37.75,2.25,68.25,6.975,5.25,2.0,0.0,0.5,18.25,11.75,0.5,123.25,5.9
Petr Svoboda,D,svobope01,0,728,33.5,44.5,1.5,13.0,14.5,-7.5,105.5,2.0,0.5,1.0,0.0,0.0,6.5,4.5,2.0,54.5,4.25
Don Sweeney,D,sweendo01,0,729,35.0,72.8,1.8,10.8,12.6,5.6,30.2,3.34,1.4,0.4,0.0,0.2,9.8,0.8,0.2,61.2,2.8600000000000003
Darryl Sydor,D,sydorda01,1,730,29.0,78.8,6.0,28.4,34.4,4.0,37.6,6.68,2.4,3.6,0.0,0.6,13.2,15.0,0.2,141.8,4.34
Chris Tamer,D,tamerch01,0,733,31.0,67.8,2.4,7.6,10.0,-12.6,100.6,1.42,2.0,0.0,0.4,0.4,7.2,0.2,0.2,62.0,3.8200000000000003
Bruno St. Jacques,D,stjacbr01,0,734,22.0,22.0,0.6666666666666666,2.3333333333333335,3.0,-2.3333333333333335,15.666666666666666,0.6333333333333333,0.6666666666666666,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,13.0,3.5
David Tanabe,D,tanabda01,0,734,21.0,59.2,4.0,10.8,14.8,-9.8,27.4,2.7,1.6,2.4,0.0,0.6,5.6,5.2,0.0,92.6,5.840000000000001
Chris Therien,D,therich01,0,739,30.0,72.8,2.4,9.2,11.6,13.0,46.4,4.0600000000000005,1.6,0.4,0.4,0.8,8.4,0.4,0.4,99.0,2.3
Mattias Timander,D,timanma01,0,743,27.0,66.6,2.2,8.4,10.6,-7.8,27.0,2.2800000000000002,1.8,0.2,0.2,0.6,6.8,1.4,0.2,60.8,3.3400000000000007
Kimmo Timonen,D,timonki01,1,744,26.0,72.8,10.2,26.6,36.8,-3.8,40.4,7.08,4.2,5.8,0.2,1.4,9.6,16.6,0.4,145.2,7.08
Patrick Traverse,D,travepa01,0,750,26.5,56.75,3.25,10.5,13.75,-2.25,22.25,2.775,2.25,1.0,0.0,0.25,6.75,3.75,0.0,55.5,6.15
Dan Trebil,D,trebida01,0,751,25.5,14.5,0.5,0.0,0.5,1.0,3.5,0.30000000000000004,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14.0,25.0
Yannick Tremblay,D,trembya01,1,752,26.0,60.0,6.6,14.8,21.4,-20.6,28.8,2.56,4.0,2.4,0.2,1.2,6.4,8.4,0.0,110.8,5.7
Pascal Trepanier,D,trepapa01,0,753,27.5,42.25,2.5,4.25,6.75,-1.5,46.5,1.725,1.25,1.25,0.0,0.0,2.75,1.5,0.0,51.75,2.9
Pavel Trnka,D,trnkapa01,0,754,25.0,60.0,2.2,11.0,13.2,-0.4,44.6,3.12,1.6,0.6,0.0,0.0,8.6,2.0,0.4,63.0,3.54
Oleg Tverdovsky,D,tverdol01,1,761,24.5,71.75,10.0,27.25,37.25,-1.0,28.75,7.1,5.75,4.25,0.0,2.5,12.5,14.5,0.25,141.0,6.975
Igor Ulanov,D,ulanoig01,0,762,32.0,55.0,2.0,10.4,12.4,4.0,61.4,2.8600000000000003,1.6,0.4,0.0,0.6,7.4,2.2,0.8,41.6,4.38
Petr Svoboda,D,svobope02,0,763,20.0,18.0,1.0,2.0,3.0,-5.0,10.0,0.3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,17.0,5.9
Matthew Spiller,D,spillma01,0,763,20.0,51.0,0.0,0.0,0.0,-11.0,54.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
Henrik Tallinder,D,tallihe01,0,765,24.0,40.0,1.3333333333333333,6.333333333333333,7.666666666666667,0.3333333333333333,18.0,1.9333333333333333,1.0,0.3333333333333333,0.0,0.0,4.666666666666667,1.3333333333333333,0.3333333333333333,34.666666666666664,3.233333333333333
Michal Sykora,D,sykormi01,1,767,27.0,49.0,5.0,11.0,16.0,9.0,26.0,3.6,3.0,1.0,1.0,1.0,7.0,4.0,0.0,71.0,7.0
Darren Van Impe,D,vanimda01,0,768,27.5,47.75,3.0,10.5,13.5,-5.5,45.75,2.3,0.75,2.0,0.25,0.25,4.0,6.25,0.25,52.0,6.7
Dick Tarnstrom,D,tarnsdi01,1,770,28.0,67.66666666666667,8.666666666666666,28.666666666666668,37.333333333333336,-20.0,42.0,4.933333333333334,3.6666666666666665,5.0,0.0,0.0,10.666666666666666,17.666666666666668,0.3333333333333333,110.66666666666667,7.099999999999999
Vitaly Vishnevski,D,vishnvi01,0,776,21.0,66.8,2.0,6.0,8.0,-3.8,62.4,2.4200000000000004,1.6,0.2,0.2,0.0,5.4,0.0,0.6,54.2,3.6
Martin Strbak,D,strbama01,0,779,29.0,49.0,5.0,11.0,16.0,-10.0,46.0,2.3,5.0,0.0,0.0,1.0,7.0,4.0,0.0,54.0,9.3
Sergei Vyshedkevich,D,vyshese01,0,780,25.5,15.0,1.0,2.5,3.5,-5.0,8.0,0.35,0.5,0.5,0.0,0.0,1.5,1.0,0.0,16.5,11.8
Aaron Ward,D,wardaa01,0,783,29.0,62.8,2.8,6.0,8.8,-6.0,56.4,2.1399999999999997,2.4,0.4,0.0,0.8,5.4,0.4,0.2,51.8,5.4
Daniel Tjarnqvist,D,tjarnda01,0,784,26.0,72.66666666666667,3.3333333333333335,14.333333333333334,17.666666666666668,-15.333333333333334,20.0,2.5,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,12.0,2.0,0.3333333333333333,66.0,5.066666666666666
Rhett Warrener,D,warrerh01,0,787,26.0,66.0,2.2,9.4,11.6,10.4,88.0,4.08,2.0,0.0,0.2,0.8,7.4,1.2,0.8,73.2,2.84
Eric Weinrich,D,weinrer01,1,793,35.0,80.0,4.2,20.4,24.6,10.0,39.0,6.26,2.4,1.6,0.2,1.0,13.2,6.6,0.6,103.4,4.0600000000000005
Brad Werenka,D,werenbr01,0,795,30.5,53.0,2.5,6.5,9.0,5.0,53.0,2.5,2.5,0.0,0.0,0.5,5.5,1.0,0.0,42.5,5.4
Glen Wesley,D,weslegl01,0,796,33.0,74.0,3.6,12.0,15.6,0.4,42.4,4.32,2.4,1.2,0.0,0.0,7.8,4.0,0.2,87.6,3.9
Colin White,D,whiteco01,0,798,24.0,64.6,2.4,8.4,10.8,14.0,104.4,3.94,2.4,0.0,0.0,0.6,6.8,1.2,0.4,73.2,3.96
Ossi Vaananen,D,vaanaos01,0,806,21.5,75.75,2.5,8.75,11.25,0.5,83.75,2.8,2.25,0.0,0.25,0.75,7.5,1.0,0.25,51.0,4.8
Mike Wilson,D,wilsomi02,0,807,25.5,25.25,1.25,4.5,5.75,-2.0,19.25,0.975,1.25,0.0,0.0,0.5,3.0,1.5,0.0,26.25,4.433333333333334
Brendan Witt,D,wittbr01,0,809,26.0,71.6,2.2,7.2,9.4,-0.8,104.4,2.6,2.2,0.0,0.0,0.0,6.8,0.2,0.2,80.6,2.68
Jason Woolley,D,woollja01,1,810,32.0,66.2,6.2,19.6,25.8,7.6,42.2,5.26,3.6,2.6,0.0,2.0,9.0,10.6,0.0,87.2,7.1
Mike Van Ryn,D,vanrymi01,0,811,22.5,37.0,3.75,8.75,12.5,-1.25,19.5,2.6,2.0,1.5,0.25,0.25,5.5,3.25,0.0,52.5,3.3499999999999996
Jim Vandermeer,D,vandeji01,0,814,22.5,35.0,3.5,6.5,10.0,-1.0,55.0,2.05,2.5,0.5,0.5,0.5,3.5,3.0,0.0,41.5,8.649999999999999
Lubomir Visnovsky,D,visnolu01,1,819,25.5,67.0,6.75,21.5,28.25,5.25,26.0,5.475,4.25,2.5,0.0,1.5,13.0,8.5,0.0,99.75,6.825
Jason York,D,yorkja01,1,820,31.0,73.6,5.0,17.2,22.2,0.4,61.6,4.84,3.2,1.8,0.0,1.2,10.0,6.2,1.0,116.6,4.1
Derrick Walser,D,walsede01,0,823,24.0,27.333333333333332,2.0,7.0,9.0,-5.666666666666667,18.666666666666668,1.3666666666666665,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,3.6666666666666665,3.3333333333333335,0.0,41.0,19.2
Anton Volchenkov,D,volchan01,0,823,20.5,38.0,2.0,7.5,9.5,-1.5,24.0,1.65,2.0,0.0,0.0,0.0,6.0,1.5,0.0,45.0,5.35
Dmitry Yushkevich,D,yushkdm01,1,824,29.5,74.0,4.25,16.75,21.0,1.25,44.75,4.35,2.5,1.5,0.25,0.25,12.25,3.75,0.75,91.75,4.75
Niclas Wallin,D,wallini01,0,826,26.5,55.75,2.0,5.0,7.0,-9.25,44.75,1.475,2.0,0.0,0.0,0.5,4.5,0.25,0.25,48.75,5.125
Matt Walker,D,walkema01,0,827,22.5,15.0,0.0,1.0,1.0,0.0,31.5,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.5,0.0
Mike Weaver,D,weavemi01,0,829,24.0,19.0,0.0,2.0,2.0,-2.0,10.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0
Fedor Tyutin,D,tyutife01,0,830,20.0,25.0,2.0,5.0,7.0,-4.0,14.0,0.9,1.0,0.0,1.0,0.0,4.0,1.0,0.0,33.0,6.1
Rob Zettler,D,zettlro01,0,831,32.0,30.0,0.3333333333333333,3.3333333333333335,3.6666666666666665,0.6666666666666666,43.333333333333336,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,20.0,1.2
Lance Ward,D,wardla01,0,832,23.5,52.25,1.0,3.0,4.0,-7.5,97.75,0.675,1.0,0.0,0.0,0.25,2.5,0.0,0.5,33.5,2.0999999999999996
Alexei Zhitnik,D,zhitnal01,1,833,29.0,74.4,3.6,23.0,26.6,-5.6,87.4,5.18,1.8,1.8,0.0,0.4,10.6,11.6,0.8,142.0,2.54
Duvie Westcott,D,westcdu01,0,835,25.0,25.666666666666668,0.0,4.666666666666667,4.666666666666667,-6.666666666666667,39.333333333333336,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,1.3333333333333333,0.3333333333333333,24.333333333333332,0.0
Doug Zmolek,D,zmoledo01,0,835,29.0,43.0,2.0,7.0,9.0,6.0,60.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0,24.0,8.3
Sergei Zubov*,D,zubovse01,1,836,31.0,79.0,9.8,37.0,46.8,7.4,22.0,9.42,3.6,5.8,0.4,1.8,16.6,19.6,0.8,172.4,5.68
Andrei Zyuzin,D,zyuzian01,0,838,24.0,55.4,3.8,11.0,14.8,-5.6,44.8,3.04,1.8,1.8,0.2,0.4,7.0,3.4,0.6,83.4,4.279999999999999
Marek Zidlicky,D,zidlima01,1,909,26.0,82.0,14.0,39.0,53.0,-16.0,82.0,7.8,5.0,9.0,0.0,4.0,13.0,26.0,0.0,143.0,9.8
